user_id,hidden_time,time_to_completion,reach_end,raw_session_length,session_length,SP,MP,LP,VLP,NARRATIVE_ELEMENT_CHANGE,PLAY_PAUSE_BUTTON_CLICKED,LINK_CHOICE_CLICKED,SUBTITLES_BUTTON_CLICKED,BACK_BUTTON_CLICKED,SEEK_FORWARD_BUTTON_CLICKED,VIDEO_SCRUBBED,WINDOW_ORIENTATION_CHANGE,VOLUME_CHANGE,FULLSCREEN_BUTTON_CLICKED,SEEK_BACKWARD_BUTTON_CLICKED,NEXT_BUTTON_CLICKED,BROWSER_VISIBILITY_CHANGE,USER_SET_VARIABLE,total_events,FA-Score,AE-Score,PU-Score,RW-Score,UES-Score
24aa23ce-d666-4508-8169-852fb26456ef,0.0,3527.517,True,4361.994,4361.994,1,0,0,1,67,0,32,0,0,0,2,0,0,0,0,0,1,0,102,2.0,2.33,3.67,2.67,2.67
5011d48f-28ea-45dc-8087-d008575440bf,872.682,2453.0330000000004,True,3994.118,3121.4359999999997,3,1,0,8,55,6,19,0,4,0,3,0,0,1,0,0,7,0,95,3.33,3.33,4.67,5.0,4.08
7bef06db-5111-4754-8108-f013f084f3cf,0.0,2925.256,True,3160.604,3160.604,1,1,0,3,59,0,23,0,0,0,1,0,0,4,0,0,0,0,87,3.67,4.0,4.33,4.67,4.17
b3e0105a-657b-4a48-bb92-48916d7d79a0,0.0,2560.7,True,2752.707,2752.707,3,3,1,4,59,2,32,0,0,0,5,0,0,1,0,8,1,0,108,2.0,3.0,3.67,1.0,2.42
1f9b5166-3aba-46e1-bd5d-90496c428e24,209.978,2389.292,True,3264.28,3054.302,0,0,0,4,44,4,18,0,0,0,0,0,0,0,0,0,3,0,69,3.67,3.33,5.0,4.0,4.0
8cc747a2-6d3d-422b-8c63-57304cd34f92,513.68,4056.61,True,4841.125,4327.445,4,2,2,5,87,0,33,0,30,0,2,0,0,1,0,8,2,0,163,3.33,3.67,3.33,3.67,3.5
c78c3672-ea83-4ecd-8422-2899b2750e55,0.0,584.945,True,697.625,697.625,42,22,10,4,54,0,54,0,8,1,67,0,0,0,0,28,1,0,213,3.0,3.0,3.0,3.0,3.0
07398040-e908-4514-9ba2-242cd70b73db,0.0,4317.347,True,4526.562,4526.562,1,0,0,2,80,0,48,0,0,0,0,0,0,0,0,0,1,0,129,3.33,4.33,5.0,5.0,4.42
e377c812-99c2-4cde-ae89-ead1e60f01b4,0.0,3735.608,True,4247.314,4247.314,15,13,10,13,68,2,40,0,0,44,0,0,0,1,1,10,1,0,167,4.67,4.67,4.67,5.0,4.75
afb10af3-221d-4beb-bec1-5723a82a0d05,0.0,2066.654,True,2338.397,2338.397,0,1,0,3,47,0,31,0,0,4,0,0,0,0,0,0,0,0,82,2.0,4.0,4.33,4.67,3.75
a6b066e5-e511-4479-a72a-86aeb359db04,0.0,3108.927,True,3323.411,3323.411,0,0,0,2,57,2,26,0,0,0,0,0,0,0,0,0,1,0,86,3.0,3.67,3.67,3.67,3.5
6eb6b324-ac1a-404c-b02e-0705a912f859,0.0,3697.655,True,4406.626,4406.626,0,1,2,2,69,4,29,0,0,0,0,0,0,1,0,0,0,0,103,5.0,5.0,5.0,5.0,5.0
96f4a73b-e984-4f7b-ad55-5331d9f406ca,0.0,2900.903,True,3563.748,3563.748,1,2,1,4,55,2,29,0,0,10,0,0,0,2,0,0,0,0,98,4.67,2.33,4.67,4.33,4.0
458f6009-1897-4634-95ab-12b0f66af970,0.559,2708.778,True,2977.039,2976.48,0,0,2,8,55,8,27,0,0,0,0,0,0,2,0,0,2,0,94,5.0,4.67,5.0,5.0,4.92
b44220e3-cc12-442e-b08f-338b56538a17,0.615,3877.0800000000004,True,4840.452,4839.837,0,1,0,1,77,0,43,0,0,0,1,0,0,1,0,0,2,0,124,4.67,4.67,4.0,5.0,4.58
99dc2f5b-64f2-4cd6-9bf7-ad775a3f069c,4434.756,1989.7969999999998,True,6867.688,2432.932,1,0,0,5,55,4,31,0,0,0,0,0,0,0,0,4,32,0,126,4.67,4.0,4.67,5.0,4.58
1ca486d4-916b-4aa5-be8d-6f9591039217,8356.567000000001,2377.3859999999986,True,10956.121,2599.5539999999983,0,0,0,4,50,4,22,0,0,0,0,0,0,0,0,0,9,0,85,3.67,3.67,3.33,4.33,3.75
79a5eba0-b0f8-42b5-80b4-a4a2cb683c28,0.0,2019.524,True,3004.304,3004.304,1,0,1,2,58,2,14,0,0,0,0,0,0,0,0,4,1,0,79,2.67,2.67,3.33,3.0,2.92
14a6cb25-2358-42ec-88f5-7c3701e3eaff,0.0,4435.978,True,5207.052,5207.052,3,1,0,8,69,4,29,0,0,1,5,0,0,2,0,2,0,0,112,3.0,5.0,5.0,5.0,4.5
1f71aafb-b16d-487c-a705-5eb2af18221c,51.051,3799.079,True,4223.987,4172.936,4,5,7,9,66,10,36,0,4,3,0,0,0,4,5,2,7,0,137,4.33,5.0,5.0,5.0,4.83
8c49715c-8769-4e5e-81cc-d8eae20fe14d,0.0,1624.003,True,1868.103,1868.103,0,0,3,3,47,0,19,0,0,0,1,0,0,2,0,6,1,0,76,2.0,2.67,3.67,2.67,2.75
fa00cfc3-30bb-42a8-988f-26708f26ed0d,0.0,2705.06,True,2929.76,2929.76,11,3,3,5,62,4,31,0,14,11,0,0,0,1,3,0,0,0,126,4.67,3.67,4.67,5.0,4.5
92f95c4f-41a0-4654-abf2-a6155849d63c,0.0,4366.448,True,5536.591,5536.591,16,7,1,15,98,12,44,0,42,7,1,0,0,6,3,2,1,0,216,3.67,4.0,4.33,4.0,4.0
e8c37d25-04c0-45bb-9a79-f15aa3212d77,10.960999999999999,2789.4190000000003,True,9854.127,9843.166000000001,4,10,11,22,79,2,43,0,0,0,0,0,0,0,1,88,7,0,220,4.0,4.67,4.33,5.0,4.5
8bd24b47-c1ee-4d71-8105-2a3fd5cfa094,0.0,4954.602,True,5894.38,5894.38,13,11,6,40,72,86,35,0,12,0,19,0,0,2,0,0,0,0,226,4.33,4.67,4.33,5.0,4.58
cfdc4240-3ce6-4601-8b2b-7e1b907c0d29,11.868,1717.183,True,1952.799,1940.931,6,0,0,2,51,0,35,0,4,0,3,7,0,2,0,2,3,0,107,2.67,4.0,4.67,3.67,3.75
128eefd4-f54f-4f33-9520-813144b48c56,1098.6200000000001,545.942,True,2125.39,1026.7699999999998,5,8,18,5,48,4,28,0,0,0,0,8,0,3,0,58,5,0,154,4.0,5.0,5.0,5.0,4.75
da926e04-a73b-4ed3-b00b-81b727c248a6,0.0,2410.201,True,3145.46,3145.46,5,1,1,3,60,0,26,0,6,0,4,0,0,0,3,10,0,0,109,3.33,4.0,4.0,5.0,4.08
8d5932eb-1254-446b-afea-f58523d6f5c6,0.0,2529.12,True,3528.463,3528.463,1,0,0,1,63,0,31,0,0,0,0,0,0,2,0,0,0,0,96,3.33,3.67,4.33,3.67,3.75
a967eeb9-b21c-405a-bee2-0f137e06ec9e,0.584,2324.492,True,2555.234,2554.65,0,0,0,0,54,0,20,0,0,0,0,0,0,0,0,0,2,0,76,4.0,3.0,3.33,4.67,3.75
58c5feec-7fe2-4253-9d8d-52cc8872a5fe,0.0,1637.421,True,1938.956,1938.956,1,1,1,0,49,2,27,0,0,0,0,2,0,1,0,0,1,0,82,4.33,3.67,4.0,4.67,4.17
0b45d385-c9d6-4d1b-8b77-5188b6704113,0.0,1261.576,True,1976.946,1976.946,2,2,5,5,44,0,25,0,4,0,0,0,0,0,0,24,1,0,98,3.67,4.0,4.67,4.33,4.17
b8b33c7b-74d8-47fd-8441-681d1576880f,0.0,4440.394,True,5564.738,5564.738,1,0,2,11,86,8,48,0,0,3,0,0,0,3,0,2,0,0,150,3.33,5.0,4.33,5.0,4.42
77a1448d-7428-4388-933f-0ca66e21d0cc,0.0,2879.678,True,3877.793,3877.793,0,0,0,0,67,0,27,0,0,0,0,0,0,0,0,0,1,0,95,3.67,5.0,5.0,4.67,4.58
fbcb7c0c-cc3e-4fcd-b377-ccbcd9e3e072,270.303,2222.288,True,3247.684,2977.3810000000003,0,0,0,0,58,0,22,0,0,0,0,0,0,0,0,0,10,0,90,4.33,3.33,3.33,4.0,3.75
b7f7c36b-1688-4b5f-82cc-67e421e767b9,0.0,4863.128,True,5501.704,5501.704,21,5,1,13,73,16,35,0,4,1,10,0,0,1,2,22,0,0,164,2.33,3.33,3.67,3.67,3.25
7d701696-772b-4380-a45a-0327f90e4c59,0.0,1681.881,True,1884.64,1884.64,6,4,3,8,52,8,33,0,10,0,5,0,0,3,0,0,0,0,111,4.0,4.33,5.0,4.33,4.42
3a253211-3fe3-4f0b-ba0c-a460221cf9b8,1003.24,4288.455,True,6578.025,5574.785,5,3,1,11,88,4,43,0,6,1,5,0,0,6,3,0,4,0,160,3.67,3.67,4.67,5.0,4.25
70c013a1-d368-40d1-9b27-29dbbda5079e,102.716,3870.661,True,4872.803,4770.0869999999995,9,3,1,4,87,6,53,0,14,0,1,9,0,5,1,2,3,0,181,4.67,5.0,4.33,5.0,4.75
ec80c170-1121-47a9-8f87-de04d30e3195,5316.501,3393.417,True,9387.328,4070.8269999999993,2,5,2,7,74,8,94,0,2,0,1,4,0,7,2,0,9,0,201,5.0,5.0,4.33,5.0,4.83
41220b52-d5bf-437c-9585-4777f0cbe6c0,7766.52,4217.768,True,13267.702,5501.181999999999,0,0,0,4,90,2,46,0,0,0,0,0,0,2,0,0,4,0,144,4.33,3.33,5.0,5.0,4.42
2d06db04-f695-4147-acbe-a6a70206c969,0.0,1963.958,True,2205.394,2205.394,0,0,1,0,52,0,27,0,0,0,0,0,0,1,0,0,1,0,81,3.0,3.0,5.0,3.67,3.67
5bddd243-786b-4a16-9b64-cee69771c4f5,0.0,3009.92,True,3261.007,3261.007,21,9,7,15,69,2,46,0,6,8,0,0,0,17,4,36,0,0,188,3.0,3.0,3.33,2.67,3.0
c866ef84-49f8-4abe-a65a-e49f7b888811,0.0,2148.103,True,2336.132,2336.132,2,2,1,4,56,0,30,0,0,0,5,0,0,2,0,0,0,0,93,2.33,2.67,4.0,3.33,3.08
e013b70c-120d-4744-85f0-8b90a7a37e1e,0.0,1390.121,True,1641.542,1641.542,5,2,1,7,48,0,28,0,0,0,9,0,0,0,0,4,0,0,89,2.67,3.67,2.33,4.0,3.17
4c6fc231-4c4c-405e-9c41-d1710a1ba376,0.0,1260.767,True,1576.692,1576.692,7,10,1,6,43,2,30,0,2,0,18,2,0,5,0,0,0,0,102,3.67,4.67,5.0,5.0,4.58
5cf18169-6f6d-4a3e-8867-cffbdcdc5ae2,20.33,2892.153,True,3177.393,3157.063,7,3,1,4,65,4,22,0,6,0,0,0,0,5,1,6,4,0,113,3.33,3.67,5.0,4.0,4.0
979cff05-99bb-43e9-b37b-00afc563892f,0.0,4014.362,True,5153.772,5153.772,4,0,0,11,80,0,43,0,0,3,9,0,0,2,1,0,0,0,138,4.0,3.0,4.33,4.0,3.83
7d7e15a4-102f-4362-a1e2-25fb5509a5af,0.0,2713.748,True,3015.73,3015.73,2,1,2,4,50,8,25,0,0,0,0,0,0,1,0,0,0,0,84,4.0,4.0,2.0,5.0,3.75
bb63f9e2-27fd-447b-8014-4b9362909cf2,5146.346,2096.8200000000006,True,7453.657,2307.3110000000006,2,3,0,7,53,2,29,0,0,6,0,0,0,4,0,0,6,0,100,3.0,3.0,3.0,4.33,3.33
ba30c161-aa67-479e-9766-292a03363827,106.816,4609.587,True,5206.765,5099.9490000000005,4,2,0,8,74,4,32,0,4,0,0,0,0,4,3,0,4,0,125,4.33,5.0,4.33,5.0,4.66
e28314fe-b34c-450c-abef-eb9578c8bb9b,0.0,3591.746,True,4395.954,4395.954,8,2,1,4,75,2,76,0,0,7,3,0,0,2,1,0,1,0,167,3.67,4.33,5.0,4.33,4.33
32309602-6dab-4c56-8983-c9a0850cb484,0.0,2759.905,True,2956.616,2956.616,2,1,0,3,60,0,34,0,0,2,0,0,0,2,0,0,0,0,98,3.0,4.0,5.0,4.67,4.17
819c4d1f-b451-4423-8095-a371b5e3f811,0.0,3002.318,True,4099.552,4099.552,0,1,1,2,68,2,35,0,0,0,0,0,0,2,0,0,1,0,108,4.33,3.67,5.0,4.67,4.42
6902b7a6-1439-41d1-b19a-ac062b9a9779,0.0,3542.132,True,3776.845,3776.845,1,0,0,4,66,0,35,0,0,0,0,0,0,2,0,0,0,0,103,5.0,5.0,5.0,5.0,5.0
7bcf1fe9-8649-469f-96da-0b04d2eee12d,0.0,2216.21,True,2719.663,2719.663,7,3,3,12,70,3,43,0,0,0,0,0,0,0,0,46,1,0,163,3.33,3.33,4.0,3.33,3.5
2a2558ec-3be0-4611-9f8a-95a52c35bfbb,0.0,3742.135,True,3949.851,3949.851,1,3,0,5,65,4,36,0,2,0,0,0,0,0,0,10,0,0,117,2.67,4.33,4.33,4.0,3.83
3447461f-7258-4487-ba03-1da974d8762c,0.0,2638.194,True,3069.195,3069.195,0,0,0,0,61,0,34,0,0,0,0,0,0,0,0,0,1,0,96,4.0,3.67,4.0,4.0,3.92
99d9d670-da4a-429f-bc3d-40c7f9ff0936,0.561,571.711,True,807.83,807.269,7,7,6,5,38,0,18,0,0,1,4,0,0,0,0,40,2,0,103,1.67,3.33,4.33,3.33,3.16
e401cc87-b074-4fdd-aac1-9c95a2ca2db8,12640.952000000001,349.0699999999997,True,13244.387,603.4349999999995,9,6,6,3,28,2,15,0,4,1,5,0,0,0,1,26,7,0,89,2.0,3.0,3.0,2.33,2.58
b41a9061-8516-4a1c-9623-32ae77e7a00b,0.0,2379.209,True,2586.023,2586.023,1,0,0,1,52,0,25,0,0,0,0,0,0,2,0,0,1,0,80,3.0,3.0,5.0,4.0,3.75
3d52248c-aece-46a7-81aa-726e28465049,0.0,3688.965,True,3897.333,3897.333,0,0,0,1,66,0,38,0,0,0,0,0,0,1,0,0,1,0,106,5.0,5.0,5.0,5.0,5.0
f0a04839-8b8e-4ee0-a34e-b5b2cf5d3d39,0.0,701.318,True,1343.046,1343.046,2,5,10,7,45,0,22,0,0,0,0,0,0,0,0,48,1,0,116,3.67,3.0,4.33,4.0,3.75
3c121f7f-f311-4d3c-a715-bc2d678f763c,987.308,2774.264,True,3962.294,2974.986,3,1,2,10,56,4,35,0,6,8,0,0,0,0,0,14,12,0,135,3.33,4.0,4.33,5.0,4.16
6397aa71-0b1d-43ab-a2f9-e4afd2cff3f9,0.0,1997.604,True,2232.296,2232.296,6,2,1,4,54,0,164,0,0,0,9,0,0,2,12,0,1,0,242,3.0,5.0,5.0,5.0,4.5
3c27c9fb-411c-4a63-92a1-81e612a23c20,22.448999999999998,716.413,True,1146.545,1124.096,11,9,10,7,48,0,25,0,2,0,13,0,0,0,0,42,6,0,136,3.67,4.33,2.33,4.0,3.58
c6e5dca2-4768-4027-8062-435fddea3e37,0.0,4024.412,True,4321.01,4321.01,0,0,0,3,61,2,42,0,0,0,0,0,0,0,0,0,1,0,106,1.0,4.33,5.0,5.0,3.83
8e4e399a-c8c1-42fe-b9aa-053656f3e2e4,0.0,3824.253,True,4890.35,4890.35,0,0,0,2,79,0,33,0,0,0,0,0,0,2,0,0,0,0,114,4.67,3.33,4.33,3.0,3.83
cf26882f-d93e-4c32-9449-958c5747a6c0,330.34700000000004,2527.182,True,3813.467,3483.12,0,1,1,7,59,6,27,0,0,1,0,0,0,1,1,0,9,0,104,3.67,4.0,4.0,5.0,4.17
05573f3b-c211-4f3a-8d5c-c7a7b9294422,0.0,987.239,True,2835.691,2835.691,3,2,0,4,49,0,12,0,12,0,0,6,0,2,0,4,3,0,88,1.0,1.0,1.0,1.0,1.0
1ee5fd42-9d83-4358-a2ce-932c57c4273c,0.0,3957.048,True,4145.842,4145.842,3,3,0,9,77,0,52,0,0,0,0,0,0,1,0,20,0,0,150,3.67,4.0,4.67,4.0,4.08
951174f3-5b43-4c95-ba71-83d2ed645670,0.0,1250.679,True,1687.981,1687.981,5,8,6,7,48,0,34,0,0,3,0,0,0,0,0,46,0,0,131,3.67,4.0,5.0,4.67,4.34
3d67c21e-de79-48b6-a6eb-e981bc887953,3.315,3088.941,True,3972.841,3969.526,0,2,2,4,62,8,29,0,0,0,0,0,0,0,0,2,2,0,103,4.0,3.67,5.0,5.0,4.42
4341db6b-74a3-4860-9079-9bfdb001d127,0.0,1712.481,True,2821.831,2821.831,1,1,1,9,50,2,36,0,0,0,0,0,0,0,0,20,1,0,109,3.0,4.33,5.0,5.0,4.33
30af3766-af9c-41ae-85ce-0e3a0fcedc84,0.0,2201.152,True,2447.372,2447.372,0,5,0,6,51,4,26,0,0,2,2,6,0,3,0,0,1,0,95,4.67,5.0,5.0,5.0,4.92
efa19ea3-1de1-4f59-8c02-e84cc1404a16,99.045,1780.956,True,2238.855,2139.81,10,3,2,11,52,6,13,0,20,0,7,0,0,5,0,6,3,0,112,3.0,3.33,2.67,4.0,3.25
ae8b2306-5d43-4820-b140-d60617ed9587,0.576,3272.634,True,3959.969,3959.393,0,0,0,6,65,4,28,0,0,0,1,0,0,1,0,0,2,0,101,4.33,4.0,5.0,4.67,4.5
61ddf8f3-b703-42d9-8bb0-f85992f78b81,14.965,2820.047,True,3065.751,3050.786,6,3,1,11,68,0,44,0,0,4,1,5,0,3,2,22,2,0,151,3.0,3.33,3.0,4.33,3.42
d8f48c66-163f-4d07-a0b4-16f68d63a19d,0.0,4018.162,True,4243.058,4243.058,13,0,0,4,74,2,39,0,0,0,14,0,0,2,0,0,0,0,131,3.67,5.0,3.67,5.0,4.34
4dc82e17-7379-4798-97cf-e9f6bfa0e5d4,285.847,3423.648,True,3869.053,3583.206,6,1,1,6,66,0,75,0,0,0,6,0,0,0,0,0,13,0,160,3.33,4.0,5.0,5.0,4.33
61fda73e-af5a-4170-a84c-eedc6535864c,0.0,1391.697,True,1581.734,1581.734,2,0,6,8,44,2,31,0,0,0,0,0,0,2,0,14,0,0,93,2.33,3.33,4.0,3.33,3.25
0ce462c0-a33c-440b-986a-aa652e8f7726,0.0,2544.888,True,2734.233,2734.233,0,1,0,1,54,0,26,0,0,0,0,1,0,1,0,2,1,0,85,4.0,3.0,5.0,3.0,3.75
99a32a4a-ff15-46bb-859b-e10da0b89713,0.0,1965.476,True,2179.611,2179.611,9,14,7,14,51,4,34,0,4,22,13,0,0,0,0,6,1,0,135,3.33,3.67,3.67,4.0,3.67
fc2b00e8-9d6b-4b31-b25c-0ba3c2d77705,0.0,450.081,True,631.906,631.906,16,20,6,4,42,0,180,0,0,0,9,0,0,0,0,74,1,0,306,1.0,1.0,3.0,1.33,1.58
bf314dc2-549d-43d5-9a5d-96b74694e768,1504.9800000000002,2683.91,True,5288.573,3783.593,2,0,0,2,70,0,32,0,6,4,0,0,0,0,0,2,28,0,142,1.0,3.0,3.0,3.0,2.5
4fede265-3d84-4cd4-8812-1195b119e777,80.42099999999999,1719.0900000000001,True,2685.389,2604.9680000000003,2,0,0,1,51,0,25,0,0,2,1,0,0,0,0,0,9,0,88,4.0,4.33,3.33,4.0,3.92
d73082e4-ce68-48b2-8e11-1fc9d4e846d5,0.0,3982.455,True,4977.617,4977.617,0,0,0,2,74,2,40,0,0,0,0,0,0,0,0,0,1,0,117,3.67,3.0,4.0,3.0,3.42
aac83b03-352c-4c05-99cd-49370174e6e4,0.0,4550.342,True,5699.448,5699.448,6,3,4,11,82,4,37,0,0,0,3,0,0,4,0,0,0,0,130,3.67,4.33,4.33,4.67,4.25
330fdbd4-e005-476b-8999-d245adc22809,0.0,3758.815,True,4774.684,4774.684,3,4,0,4,67,8,56,0,2,0,4,0,0,0,0,0,0,0,137,1.67,3.0,3.33,3.0,2.75
4162b4e5-653e-476e-835b-ffb54591a101,0.0,1746.585,True,1976.169,1976.169,0,0,0,3,44,0,26,0,0,0,1,2,0,2,0,0,1,0,76,4.0,4.0,4.33,3.33,3.92
db7961e2-f4cf-4b7c-bd7b-9b6e71a0d177,0.0,1213.288,True,1363.433,1363.433,31,15,4,5,53,0,37,0,8,55,0,0,0,0,0,14,0,0,167,1.67,2.33,4.67,4.0,3.17
a74fb314-e904-4ddf-b9f5-d3b7bd518bcd,0.555,5098.991999999999,True,5763.061,5762.505999999999,0,0,0,4,85,4,46,0,0,0,0,0,0,0,0,0,7,0,142,3.67,3.33,4.67,4.33,4.0
9b1f39c7-d776-420a-b921-e776e0b6319d,58.664,1630.094,True,1877.465,1818.801,2,1,0,5,34,4,21,0,0,0,0,0,0,0,5,0,16,0,80,1.0,1.67,2.33,2.33,1.83
526e7964-1d7c-4cd3-b6d1-0c47ae685c16,8.786,4380.997,True,4611.249,4602.463,1,0,0,2,57,4,32,0,0,0,0,0,0,0,0,0,2,0,95,3.0,4.0,5.0,4.33,4.08
f18c6061-8f6e-42ff-a019-de3162ee0029,0.0,1864.943,True,2069.469,2069.469,11,2,3,8,47,16,22,0,0,6,0,0,0,0,0,4,0,0,95,2.67,3.33,4.67,4.0,3.67
dcb98b8d-5c68-405f-aefa-601c217b408a,0.0,845.57,True,1009.179,1009.179,26,8,5,5,40,0,34,0,0,37,0,0,0,2,0,12,0,0,125,2.67,3.0,3.33,3.0,3.0
e1a7fd20-2768-444f-80a9-82aaf860e084,29.336,875.317,True,1176.933,1147.597,1,1,0,2,47,0,8,0,6,0,0,6,0,2,0,0,3,0,72,3.67,4.67,5.0,4.67,4.5
10fe1ed7-ae73-495e-9e9c-c58399e3197d,0.0,1910.971,True,2179.828,2179.828,1,0,1,1,50,0,25,0,2,0,1,4,0,1,0,0,1,0,84,3.67,3.33,1.67,2.67,2.84
924a06d6-7046-4c98-9c48-f8ce0a0f128e,0.121,553.428,True,3702.591,3702.47,3,2,3,4,38,4,16,0,0,0,0,0,0,0,1,14,2,0,75,3.0,4.33,3.33,3.67,3.58
d456eb03-b853-401f-905b-4d2d94145b53,2.426,1748.927,True,2538.726,2536.3,7,2,2,7,58,0,37,0,0,8,6,0,0,0,0,8,5,0,122,2.67,2.67,3.67,2.67,2.92
cecca793-0e7c-46be-8b96-ef0f2c89741f,299.74,3763.945,True,4383.791,4084.0510000000004,1,0,0,2,74,0,30,0,6,0,0,0,0,1,0,0,2,0,113,4.0,4.67,4.0,4.67,4.34
48e3dabd-1a58-484c-882e-47ac45c116e6,0.0,3160.945,True,3520.997,3520.997,0,0,0,2,59,2,26,0,0,0,0,0,0,0,0,0,1,0,88,4.0,5.0,5.0,5.0,4.75
80702cb8-cfbe-470e-8c0f-9a4474bedd86,61.275000000000006,370.23199999999997,True,740.851,679.576,54,16,16,2,46,20,36,0,0,0,61,0,0,0,0,46,29,0,238,2.0,3.67,2.33,2.67,2.67
560bf2e9-a333-4cf9-a0e6-628f52a573e7,0.0,1285.45,True,2379.072,2379.072,4,1,2,5,34,4,16,0,0,4,0,0,0,0,0,2,1,0,61,4.0,4.0,4.33,5.0,4.33
fa53e972-9882-4067-919f-d47e659b8958,0.0,1545.02,True,2049.142,2049.142,10,1,5,13,54,2,29,0,0,45,0,0,0,1,0,12,0,0,143,5.0,5.0,3.33,3.67,4.25
3300fcc9-7164-42e1-8b02-0d1bb07b12ba,0.0,1885.232,True,2142.565,2142.565,0,0,0,0,39,0,17,0,0,0,0,0,0,0,0,0,0,0,56,2.33,2.67,2.0,2.33,2.33
4717c3ad-e85d-459a-b2e2-2e502c2ea3b7,0.0,800.549,True,1212.786,1212.786,6,7,3,11,45,0,26,0,0,2,0,0,0,0,0,50,1,0,124,4.0,4.33,4.67,5.0,4.5
e9a17358-51bb-4080-8faa-cffb7a534251,0.0,2220.604,True,3004.122,3004.122,1,0,0,3,61,0,38,0,0,0,0,0,0,0,0,8,1,0,108,4.0,4.0,4.0,4.0,4.0
38e15e63-be6e-43e6-b9cc-547168c59c16,0.0,2757.066,True,2987.407,2987.407,4,1,0,6,61,0,25,0,0,0,7,0,0,0,4,0,0,0,97,5.0,3.67,4.33,4.67,4.42
e85ecf74-3f12-43fe-9d22-c9b23c364844,0.0,1720.323,True,2095.625,2095.625,3,6,4,7,53,0,54,0,0,0,0,0,0,0,0,40,1,0,148,4.33,4.67,4.33,5.0,4.58
63de7ac0-bbcf-4bcc-bd89-3ea3cedc5bab,13.34,2716.116,True,2921.7,2908.3599999999997,1,0,2,4,59,4,31,0,0,0,3,0,0,0,0,0,4,0,101,4.0,2.33,3.67,2.33,3.08
6411237f-258a-49da-82ca-5571c098a475,0.0,1514.374,True,1699.2,1699.2,0,0,0,1,49,0,23,0,0,0,1,0,0,0,0,0,0,0,73,1.0,2.67,4.0,2.0,2.42
431f9503-0a0a-4ed2-955c-bd2c122fb3ba,105.746,3758.538,True,4103.346,3997.5999999999995,0,3,2,6,66,6,34,0,0,0,0,0,0,0,0,10,2,0,118,2.0,2.0,1.67,2.0,1.92
058f71ae-1e1a-4dac-b8f9-23f2921baef3,1234.179,2542.321,True,4730.636,3496.4570000000003,6,6,11,20,75,16,46,0,0,0,1,0,0,0,2,48,9,0,197,3.67,4.67,4.67,4.67,4.42
bb29e44a-a709-4318-8e47-e693efd2114b,10.33,3112.789,True,5527.527,5517.197,0,0,0,1,63,0,49,0,0,0,1,0,0,0,0,0,7,0,120,4.33,5.0,5.0,5.0,4.83
eae918e5-cfc2-4a92-a6ea-56abf20a243c,0.0,1976.992,True,2659.181,2659.181,2,4,9,9,65,0,40,0,0,0,0,0,0,0,0,48,1,0,154,3.67,4.0,4.0,4.33,4.0
549800c5-2a5e-439e-84eb-9db7fac55935,42727.388,2946.333,True,46219.176,3491.7880000000005,0,0,0,0,64,0,34,0,0,0,0,8,0,0,0,0,3,0,109,5.0,3.67,3.67,4.67,4.25
c3c3ff07-9f63-4167-b113-64af6a53602b,1713.576,2039.341,True,3990.849,2277.273,6,1,3,10,57,4,27,0,14,0,0,25,0,4,3,8,8,0,150,1.33,3.0,3.0,3.0,2.58
115b8582-535f-4585-b162-28f4f4c9e80d,23.171,4069.547,True,5068.675,5045.504,0,1,0,1,83,0,42,0,0,0,1,2,0,1,0,0,3,0,132,3.33,4.0,4.33,4.67,4.08
c15e6bc8-9998-43ed-a9fe-de40af09f6ba,0.0,2608.288,True,3026.707,3026.707,6,0,0,3,60,0,25,0,0,0,8,0,0,0,0,2,0,0,95,2.33,3.67,4.33,5.0,3.83
7deecb2d-1bf9-46e2-8a3c-c7edf41cacf9,0.0,4562.668,True,16160.032,16160.032,0,1,2,4,74,8,58,0,0,0,0,0,0,2,0,0,0,0,142,3.67,5.0,4.0,5.0,4.42
6ad30336-f33e-450f-ba52-fa8036189ac7,0.0,2790.742,True,3515.152,3515.152,1,0,0,5,65,0,30,0,0,1,0,0,0,4,0,0,1,0,101,4.67,5.0,5.0,4.67,4.84
c9d8e435-895f-4500-b4bf-f67174c9c865,0.0,1137.13,True,1827.894,1827.894,14,5,4,12,47,0,23,0,0,32,1,0,0,0,0,8,0,0,111,4.67,4.0,4.33,4.67,4.42
74b121ba-ec8c-4df2-a865-e7a0753ec479,0.0,2841.785,True,3180.548,3180.548,1,1,0,0,58,2,49,0,0,0,0,1,0,0,0,0,0,0,110,3.0,3.33,4.0,3.67,3.5
38bcc375-369b-4258-8714-6fb76ceb9820,0.0,2594.086,True,2811.869,2811.869,1,0,0,0,54,0,28,0,0,0,0,2,0,1,0,0,0,0,85,4.33,5.0,5.0,5.0,4.83
081241c7-e254-46a5-b89d-acbf6c9125ee,0.0,2515.718,True,3467.09,3467.09,2,0,1,4,66,2,45,0,0,0,1,0,0,0,0,0,0,0,114,3.67,4.0,4.67,3.33,3.92
82085313-0cf5-4218-9183-9280f768c8cb,260.877,1871.77,True,2302.309,2041.4320000000002,2,0,0,1,38,2,18,0,0,0,2,0,0,0,0,2,5,0,67,3.67,4.0,4.67,4.0,4.08
